language,biased,neutral_primary,neutral_alternatives,tags,pos,scope,register,severity,bias_label,stereotype_category,explicitness,ngeli,number,requires_agreement,agreement_notes,patterns,constraints,avoid_when,example_biased,example_neutral
sw,mganga,mtaalamu wa dawa za jadi,daktari wa jadi,gender|occupation,noun,health,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 363× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmganga\b,Traditional healer; male-associated term in Swahili cultural context,,Mganga wa jadi alitoa dawa,Mtaalamu wa dawa za jadi alitoa dawa
sw,mshauri,mshauri,mtoa ushauri,gender|occupation,noun,general,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 293× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmshauri\b,Advisor/consultant; male-dominated in professional advisory roles,,Mshauri wa serikali alipendekeza,Mshauri wa serikali alipendekeza
sw,mtaalamu,mtaalamu,bingwa,gender|occupation,noun,general,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 290× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmtaalamu\b,Expert/specialist; male-dominated in technical and academic coverage,,Mtaalamu alitoa maoni yake,Mtaalamu alitoa maoni yake
sw,mkandarasi,mkandarasi,mtu wa ujenzi,gender|occupation,noun,construction,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 281× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmkandarasi\b,Contractor; heavily male-dominated in construction sector in Kenya,,Mkandarasi atajenga barabara mpya,Mkandarasi atajenga barabara mpya
sw,mchungaji,kiongozi wa kanisa,mchungaji,gender|occupation|religion_culture,noun,religion,general,warn,stereotype,religion_culture,implicit,m-wa,sg,true,Attested 226× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmchungaji\b,Pastor/shepherd; male-dominated church leadership in EAfrica,,Mchungaji alihubiri kanisani,Kiongozi wa kanisa alihubiri
sw,mwigizaji,mwigizaji,,gender|occupation,noun,arts,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 210× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwigizaji\b,Actor; male-assumptive in Swahili entertainment coverage (distinct from muigizaji wa kiume already in lexicon),,Mwigizaji alicheza vizuri sana,Mwigizaji alicheza vizuri sana
sw,mkaguzi,mkaguzi,mtaalamu wa ukaguzi,gender|occupation,noun,legal,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 198× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmkaguzi\b,Auditor/inspector; male-dominated regulatory roles,,Mkaguzi alipitisha hesabu za kampuni,Mkaguzi alipitisha hesabu za kampuni
sw,mwandishi wa habari,mwandishi wa habari,mwanahabari,gender|occupation,noun,media,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 196× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwandishi wa habari\b,Journalist; male-dominant in Swahili news media coverage,,Mwandishi wa habari aliuliza maswali,Mwandishi wa habari aliuliza maswali
sw,mfanyakazi,mfanyakazi,mwajiriwa,gender|occupation,noun,general,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 180× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmfanyakazi\b,Worker/employee; male-assumed in formal sector employment,,Mfanyakazi alipata mshahara wake,Mfanyakazi alipata mshahara wake
sw,afisa,afisa,,gender|occupation,noun,law enforcement,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 146× in Swahili News Dataset — https://zenodo.org/record/4300294,\bafisa\b,Officer; male-dominated in law enforcement and military coverage,,Afisa alimkamata mshtakiwa,Afisa alimkamata mshtakiwa
sw,mtetezi,mtetezi,mwanaharakati,gender|occupation,noun,legal,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 89× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmtetezi\b,Advocate/defender; male-dominated in legal/rights advocacy,,Mtetezi wa haki za binadamu alizungumza,Mtetezi wa haki za binadamu alizungumza
sw,mjasiriamali,mjasiriamali,mtu wa biashara,gender|occupation,noun,business,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 88× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmjasiriamali\b,Entrepreneur; male-dominated in EAfrica business news,,Mjasiriamali mkubwa alifungua biashara mpya,Mjasiriamali mkubwa alifungua biashara mpya
sw,mshindani,mshindani,mpinzani,gender|occupation,noun,sports,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 72× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmshindani\b,Competitor; male-dominated in sports/political competition context,,Mshindani mkuu alishinda timu yetu,Mshindani mkuu alishinda timu yetu
sw,mwanaharakati,mwanaharakati,mtetezi,gender|occupation,noun,civil society,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 69× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanaharakati\b,Activist; gender-neutral term but male-assumed in coverage,,Mwanaharakati aliandamana mitaani,Mwanaharakati aliandamana mitaani
sw,msomi,msomi,mwanazuoni,gender|occupation,noun,education,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 61× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmsomi\b,Scholar/intellectual; male-dominated in academic/intellectual coverage in EAfrica,,Msomi wa chuo kikuu alitoa uchambuzi,Msomi wa chuo kikuu alitoa uchambuzi
sw,mwanahabari,mwanahabari,mwandishi wa habari,gender|occupation,noun,media,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 56× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanahabari\b,Journalist; male-dominant in Swahili broadcast media,,Mwanahabari aliuliza maswali magumu,Mwanahabari aliuliza maswali magumu
sw,mfadhili,mfadhili,mtu anayetoa msaada,gender|occupation,noun,general,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 38× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmfadhili\b,Sponsor/donor; male-dominated in philanthropy and sponsorship coverage,,Mfadhili mkubwa alitoa pesa nyingi,Mfadhili mkubwa alitoa pesa nyingi
sw,muuzaji,muuzaji,mtu wa mauzo,gender|occupation,noun,business,general,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 32× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmuuzaji\b,Vendor/salesperson; male-associated in formal trade coverage,,Muuzaji alipata faida kubwa,Muuzaji alipata faida kubwa
sw,mwanajeshi,mwanajeshi,askari wa jeshi,gender|occupation,noun,military,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 32× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanajeshi\b,Soldier; male-dominated military role,,Mwanajeshi alipigana vitani,Mwanajeshi alipigana vitani
sw,mwanasayansi,mwanasayansi,mtaalamu wa sayansi,gender|occupation,noun,education,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 17× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmwanasayansi\b,Scientist; male-dominated in STEM coverage — counter-stereotypes should be highlighted,,Mwanasayansi aligundua dawa mpya,Mwanasayansi aligundua dawa mpya
sw,nesi,muuguzi,mhudumu wa afya,gender|occupation,noun,health,general,warn,stereotype,profession,implicit,n,sg,false,Attested 17× in Swahili News Dataset — https://zenodo.org/record/4300294,\bnesi\b,Nurse (loanword); female-assumptive role. Neutral form is muuguzi (already in lexicon as replace-level),,Nesi aliwahudumia wagonjwa,Muuguzi aliwahudumia wagonjwa
sw,muombaji,muombaji,mtu anayeomba kazi,gender|occupation,noun,general,formal,warn,stereotype,profession,implicit,m-wa,sg,true,Attested 9× in Swahili News Dataset — https://zenodo.org/record/4300294,\bmuombaji\b,Applicant; gender-neutral but used in gendered formal employment contexts,,Muombaji wa kazi alifikia ofisi asubuhi,Muombaji wa kazi alifikia ofisi asubuhi
sw,imam,kiongozi wa msikiti,,gender|religion_culture,noun,religion,formal,warn,stereotype,religion_culture,implicit,n,sg,false,Attested 14× in Swahili News — https://zenodo.org/record/4300294,\bimam\b,Male-only religious leadership title in Swahili Islamic context,,Imam alisali msikitini,Kiongozi wa msikiti alisali msikitini
sw,kasisi,mchungaji wa kanisa,kiongozi wa kanisa,gender|religion_culture,noun,religion,formal,warn,stereotype,religion_culture,implicit,n,sg,false,Attested 10× in Swahili News — https://zenodo.org/record/4300294,\bkasisi\b,Catholic priest; male-only role in Catholic tradition,,Kasisi alisoma sala kanisani,Mchungaji wa kanisa alisoma sala
sw,padre,mchungaji,kiongozi wa kanisa,gender|religion_culture,noun,religion,general,warn,stereotype,religion_culture,implicit,n,sg,false,Attested 18× in Swahili News — https://zenodo.org/record/4300294,\bpadre\b,Male Catholic priest; loanword from Portuguese/Spanish,,Padre alimbariki mtoto,Mchungaji alimbariki mtoto
sw,sheikh,mwanazuoni wa dini,kiongozi wa dini,gender|religion_culture,noun,religion,formal,warn,stereotype,religion_culture,implicit,n,sg,false,Attested 202× in Swahili News — https://zenodo.org/record/4300294,\bsheikh\b,Male Islamic scholar title; female scholars rarely titled sheikh in EAfrica,,Sheikh alitoa fatwa,Mwanazuoni wa dini alitoa fatwa
sw,mhubiri,mhubiri,msemaji wa dini,gender|religion_culture,noun,religion,formal,warn,stereotype,religion_culture,implicit,m-wa,sg,true,Attested 7× in Swahili News — https://zenodo.org/record/4300294,\bmhubiri\b,Preacher; male-dominated religious leadership in EAfrica,,Mhubiri alitoa ujumbe,Mhubiri alitoa ujumbe
sw,msichana mrembo,msichana,mwanamke mwenye ujuzi,gender|appearance,noun,general,general,replace,stereotype,appearance,explicit,n,sg,false,Attested 5× in Swahili News — https://zenodo.org/record/4300294,\bmsichana mrembo\b,Appearance qualifier reduces woman to looks; use role/name instead,,Tunahitaji msichana mrembo kwa kazi hii,Tunahitaji mtu mwenye ujuzi kwa kazi hii
sw,mwanamke mzuri,mwanamke,mtu mwenye ujuzi,gender|appearance,noun,general,general,warn,stereotype,appearance,explicit,n,sg,false,Attested 8× in Swahili News — https://zenodo.org/record/4300294,\bmwanamke mzuri\b,Reduces woman to appearance; flag when used in professional/role context,,Mwanamke mzuri tu ndiye anayefaa,Mtu mwenye sifa zinazohitajika ndiye anayefaa
sw,makalio makubwa,,,gender|appearance,noun,general,informal,replace,derogation,appearance,explicit,n,pl,false,Attested 1× in Swahili News — https://zenodo.org/record/4300294,\bmakalio makubwa\b,Objectifying body reference; always replace — remove phrase entirely,medical,Babaako alikuwa anachagua wenye makalio makubwa,[remove objectifying description]
sw,matiti makubwa,,,gender|appearance,noun,general,informal,replace,derogation,appearance,explicit,n,pl,false,Attested 1× in Swahili News — https://zenodo.org/record/4300294,\bmatiti makubwa\b,Objectifying body reference; always replace,,Alimchagua kwa sababu ya matiti makubwa,[remove objectifying description]
sw,ngozi nyeupe,,,gender|appearance,noun,general,general,warn,stereotype,appearance,explicit,n,sg,false,Attested 2× in Swahili News — https://zenodo.org/record/4300294,\bngozi nyeupe\b,Skin tone as desirability marker; intersects race and gender,,Mwanamke mzuri awe na ngozi nyeupe,[remove skin tone requirement]
sw,si kazi ya mwanamke,kazi inayofaa kwa wote,,gender|capability,phrase,general,general,replace,stereotype,capability,explicit,,,false,Pattern derived from corpus — https://zenodo.org/record/4300294,\bsi kazi ya mwanamke\b,Explicit job exclusion by gender,,Hii si kazi ya mwanamke,Kazi hii inafaa kwa wote wenye ujuzi
sw,si kazi ya mwanaume,kazi inayofaa kwa wote,,gender|capability,phrase,general,general,replace,stereotype,capability,explicit,,,false,Pattern derived from corpus — https://zenodo.org/record/4300294,\bsi kazi ya mwanaume\b,Explicit job exclusion by gender,,Kupika si kazi ya mwanaume,Kupika ni ujuzi unaofaa kwa wote
sw,mwanamke hana nguvu,mtu anahitaji msaada,,gender|capability,phrase,general,general,replace,stereotype,capability,explicit,,,false,Pattern derived from corpus — https://zenodo.org/record/4300294,\bmwanamke hana nguvu\b,Explicit physical capability denial for women,medical,Mwanamke hana nguvu za kufanya kazi hiyo,Kazi hiyo inahitaji mtu mwenye nguvu na mafunzo
sw,wanawake si viongozi,watu wote wanaweza kuwa viongozi,,gender|capability|leadership,phrase,general,general,replace,stereotype,capability,explicit,,,false,Pattern derived from corpus — https://zenodo.org/record/4300294,\bwanawake si viongozi\b,Explicit leadership exclusion of women,,Wanawake si viongozi wa asili,Watu wote wenye uwezo wanaweza kuongoza
sw,mwanamke ni chombo,mwanamke ni mtu,,gender|capability|daily_life,phrase,general,general,replace,derogation,capability,explicit,,,false,Pattern attested in Swahili oral culture — https://zenodo.org/record/4300294,\bmwanamke ni chombo\b,Dehumanizing — always replace,,Mwanamke ni chombo tu cha kuzaa,Mwanamke ni mtu mwenye heshima na haki
sw,akili ya mwanamke,akili,,gender|capability,phrase,general,general,replace,stereotype,capability,explicit,,,false,Pattern derived from corpus — https://zenodo.org/record/4300294,\bakili ya mwanamke\b,"Gendering intelligence implies it is lesser; always replace with just ""akili""",,Hutegemei akili ya mwanamke,Hutegemei akili yake
sw,mwanaume ni kichwa mwanamke ni shingo,wenzangu wote wana haki sawa,,gender|daily_life|proverb,phrase,general,general,replace,stereotype,daily_life,explicit,,,false,Common Swahili proverb — attested in cultural corpus,\bmwanaume ni kichwa\b|\bmwanamke ni shingo\b,"Proverb assigning authority to men, supportive role to women; always flag",,"Mwanaume ni kichwa, mwanamke ni shingo",Wenzangu wote wana haki sawa katika uamuzi
sw,mwanamke ni nyumba,mwanamke ni mtu,,gender|daily_life|proverb,phrase,general,general,replace,stereotype,daily_life,explicit,,,false,Common Swahili proverb assigning domestic role to women,\bmwanamke ni nyumba\b,Proverb restricting women to domestic sphere,,Mwanamke ni nyumba — lazima akae nyumbani,Mwanamke ana haki ya kuchagua njia yake ya maisha
sw,jiko ni la mwanamke,jiko ni la familia,,gender|daily_life,phrase,general,general,replace,stereotype,daily_life,explicit,,,false,Pattern derived from corpus context,\bjiko ni la mwanamke\b,Restricts cooking to women,,Jiko ni la mwanamke — mwanaume haingi jikoni,Kupika ni ujuzi wa familia nzima
sw,mke wa mtu,mpenzi wake,mzazi,gender|daily_life,phrase,general,general,warn,stereotype,daily_life,implicit,,,false,Attested 18× in Swahili News — https://zenodo.org/record/4300294,\bmke wa mtu\b,Identifies woman primarily through her marital relation to a man; flag for context,,Mke wa mtu asistahili kuheshimiwa,Mtu yeyote anastahili heshima
sw,binti lazima aolwe,binti ana haki ya kuchagua,,gender|daily_life|family_role,phrase,general,general,replace,stereotype,family_role,explicit,,,false,Pattern derived from corpus context,\bbinti lazima aolwe\b|\bmsichana lazima aolwe\b,Marriage presented as obligation for girls/women,,Binti lazima aolwe akifikia umri,Binti ana haki ya kuchagua maisha yake
sw,mwanamke mali ya mume,mwanamke ni mtu huru,,gender|daily_life|capability,phrase,general,general,replace,derogation,daily_life,explicit,,,false,Pattern attested in Swahili cultural context,\bmali ya mume\b|\bmwanamke ni mali\b,Dehumanizing ownership framing; always replace,,Mwanamke ni mali ya mume wake,Mwanamke ni mtu huru mwenye haki zake
sw,mwanaume ni msumari,mtu ana nguvu,,gender|daily_life|capability,phrase,general,general,replace,stereotype,daily_life,implicit,,,false,Swahili proverb — man is a nail (implies men must endure pain without showing emotion; stoic masculinity expectation). Stress test case.,\bmwanaume ni msumari\b,Proverb prescribing emotional stoicism for men; replace with gender-neutral capability affirmation.,,Mwanaume ni msumari lazima avumilie maumivu bila kulia,Mtu ana nguvu — kila mtu ana haki ya kuomba msaada
sw,mbunge mrembo,mbunge,,gender|appearance,phrase,parliament|politics,formal,replace,stereotype,appearance,implicit,,,false,Appearance qualifier on a professional title reduces the officeholder to their looks rather than their role — attested pattern in Kenyan/Tanzanian political media coverage of women MPs.,\bmbunge mrembo\b|\bwaziri mrembo\b|\bdaktari mrembo\b|\bmwalimu mrembo\b,Appearance qualifier on a professional title; remove appearance term and retain title.,,Mbunge mrembo kutoka Mombasa alizungumza bungeni leo,Mbunge kutoka Mombasa alizungumza bungeni leo
sw,mke mzuri ni utii,mke mzuri ni mshirika,,gender|proverb|family_role,phrase,general,informal,replace,stereotype,family_role,implicit,n,singular,false,Attested in Swahili proverb corpus — Swahili proverb implying a good wife is defined by obedience/submission,\bmke mzuri ni utii\b,,quote|historical|artistic,Wazee walisema mke mzuri ni utii.,Wazee walisema mke mzuri ni mshirika.
sw,mwanamke ni shamba la baba,,,gender|proverb|family_role,phrase,general,informal,replace,stereotype,family_role,implicit,n,singular,false,Attested in East African proverb research — implies women are property of their fathers,\bmwanamke ni shamba la baba\b,No clean neutral equivalent — flag for human review,quote|historical|artistic,Walisema mwanamke ni shamba la baba.,[flag for review — no direct neutral equivalent]
sw,mwanaume ni nguvu,nguvu si ya jinsia moja,,gender|proverb|capability,phrase,general,informal,warn,stereotype,capability,implicit,n,singular,false,Common Swahili saying equating masculinity with physical/social strength — reinforces male capability stereotype,\bmwanaume ni nguvu\b,,quote|historical|artistic|counter_stereotype,"Baba alisema mwanaume ni nguvu, usilie.",Nguvu si ya jinsia moja.
sw,mwanamke ni jiko,,,gender|proverb|family_role,phrase,general,informal,replace,stereotype,family_role,implicit,n,singular,false,"Attested in Swahili gender discourse — implies women belong in the kitchen; parallel to ""mwanamke ni nyumba""",\bmwanamke ni jiko\b,No clean neutral equivalent — flag for review,quote|historical|artistic,"Bibi alisema mwanamke ni jiko, lazima apike.",[flag for review]
sw,dame,mtu,mwanamke|mtu wa kike,gender|sheng|appearance,noun,informal,sheng,warn,stereotype,appearance,explicit,n,singular,false,Sheng term for woman — often used reductively in entertainment/social media context; objectifying connotation in Nairobi youth register,\bdame\b,,quote|artistic,Huyo dame ni mzuri sana.,Huyo mtu ni mzuri sana.
sw,msupa wa ofisi,mfanyakazi wa ofisi,,gender|sheng|appearance|profession,phrase,informal,sheng,replace,stereotype,appearance,explicit,n,singular,false,Sheng compound — defines female office worker by appearance (msupa=attractive woman) rather than role; common in Kenyan workplace banter,\bmsupa wa ofisi\b,,quote|artistic,Msupa wa ofisi yetu amefika.,Mfanyakazi wa ofisi yetu amefika.
sw,mrembo job,kazi,,gender|sheng|appearance|profession,phrase,informal,sheng,replace,stereotype,appearance,explicit,n,singular,false,Sheng phrase implying a job obtained through attractiveness rather than competence — appearance stereotype applied to women in workplace,\bmrembo job\b,,quote|artistic,Amepata mrembo job hapo serikalini.,Amepata kazi hapo serikalini.
sw,msupa,mtu,mwanamke,gender|sheng|appearance,noun,informal,sheng,warn,stereotype,appearance,explicit,n,singular,false,Sheng for attractive woman — reduces women to appearance; pervasive in Kenyan social media and entertainment reporting,\bmsupa\b,Short term — check context; avoid flagging in names or counters,quote|proper_noun|artistic,Msupa huyo anafanya kazi nzuri.,Mtu huyo anafanya kazi nzuri.
sw,baby mama,mama wa mtoto,mzazi,gender|sheng|family_role,phrase,informal,sheng,warn,stereotype,family_role,explicit,n,singular,false,Loanword widely used in Swahili entertainment journalism — defines woman primarily by relationship to a man; 10 attested uses in SW news corpus (sw-03222 etc.); warn only due to biographical reporting context,\bbaby mama\b,"Common in biographical/entertainment reporting — warn only, do not auto-replace",biographical|quote|artistic,Baby mama wake Diamond amezungumza na waandishi wa habari.,Mama wa mtoto wake Diamond amezungumza na waandishi wa habari.
sw,side chick,,,gender|sheng|family_role,phrase,informal,sheng,replace,derogation,family_role,explicit,n,singular,false,Derogatory Sheng/English loanword — labels woman by illicit relationship role; pervasive in Kenyan social media and tabloid reporting,\bside chick\b,No neutral equivalent — flag for review; correction is context-dependent,quote|artistic,Anasemekana kuwa side chick wake.,[flag for review]
sw,malaya wa mtaa,,,gender|sheng|derogation,phrase,informal,sheng,replace,derogation,appearance,explicit,n,singular,false,Derogatory compound — malaya (prostitute) + wa mtaa (of the neighbourhood); explicit gendered derogation targeting women,\bmalaya wa mtaa\b,Severe derogation — always flag,quote|legal,Walimsema ni malaya wa mtaa.,"[flag for review — derogation, no neutral equivalent]"
sw,mama wa biashara,mfanyabiashara,mfanyakazi,gender|profession|family_role,phrase,general,informal,warn,stereotype,profession,explicit,n,singular,false,Gendered occupational phrase — mama prefix marks gender unnecessarily on businessperson role; common in Swahili news reporting on women in trade,\bmama wa biashara\b,,biographical|proper_noun,Mama wa biashara huyo amefaulu sana.,Mfanyabiashara huyo amefaulu sana.
sw,bibi wa mtu,mpenzi,mtu,gender|family_role,phrase,general,informal,warn,stereotype,family_role,explicit,n,singular,false,Defines woman through her relationship to a man (bibi = wife/girlfriend + wa mtu = belonging to someone); possessive framing common in Kenyan tabloid reporting,\bbibi wa mtu\b,,biographical|quote,Bibi wa mtu huyo amekamatwa na polisi.,Mpenzi wake huyo amekamatwa na polisi.
