id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,notes
ZU-ZAF-07012,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),2/28/2025,Akulungile ukuba owesifazane abe umphathi wendoda ngoba lokho kwehlisa isithunzi sendoda.,Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07013,zu,Latin,South Africa,Standard Zulu,community,News24 Zulu,5/15/2025,"Indoda iyazalwa ingumholi, kanti owesifazane udinga ukusizwa njalo uma ephethe.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07014,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,1/6/2025,Asifuni owesifazane njengosihlalo wethu ngoba abesifazane bathambekele kakhulu emizweni kunasezinqumweni ezinzima.,Education,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07015,zu,Latin,South Africa,Standard Zulu,media,Twitter (X) Thread,9/10/2025,Indoda eqotho iyona kuphela engathembwa ukuthi ihole ibandla ngokuzimisela.,Governance Civic,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07016,zu,Latin,South Africa,Standard Zulu,social_media,News24 Zulu,9/7/2025,Owesifazane akakwazi ukwenza izinqumo ezibalulekile emsebenzini ngaphandle kokubuza indoda.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07017,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),4/17/2026,"Ubuholi bempi noma bebhizinisi budinga amandla endoda, hhayi ubuthakathaka bowesifazane.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07018,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,1/15/2025,Indoda iyena muntu ofanele ukumelwa emihlanganweni emikhulu ngoba owesifazane uyakhohlwa masinyane.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07019,zu,Latin,South Africa,Standard Zulu,social_media,Twitter (X) Thread,2/12/2025,"Owesifazane uma ephathiswe izinto ezinkulu uyazikhohlisa, indoda yiyo eyazi ukuthi kwenziwa kanjani.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07020,zu,Latin,South Africa,Standard Zulu,media,Twitter (X) Thread,1/26/2025,Akukho okuhle okungavela ebhizinisini eliholwa owesifazane; indoda iyona enokuqonda kwebhizinisi.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07021,zu,Latin,South Africa,Standard Zulu,social_media,UmAfrika Newspaper,1/5/2025,Indoda kufanele ihlale isesikhundleni esiphezulu ukuze izinto zihambe ngendlela.,Livelihoods And Work,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07022,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,4/30/2025,Owesifazane akakwazi ukulawula umphakathi ngoba akanalo igunya lezimfanelo zendoda.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07023,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,4/10/2025,"Uma ufuna umholi oqotho, thola indoda; owesifazane uzokudayisa njalo.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07024,zu,Latin,South Africa,Standard Zulu,web_public,Ukhozi FM (Facebook Comments),1/21/2026,"Ubuholi bephalamende budinga indoda eqinile, hhayi owesifazane ongazi nokuthi uqala kuphi.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07025,zu,Latin,South Africa,Standard Zulu,web_public,Ukhozi FM (Facebook Comments),4/27/2025,Akulungile ukuthi owesifazane abe umphathi wendawo ngoba indoda iyona eyakha isizwe.,Education,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07026,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,3/23/2026,"Indoda iyazi ukuthi ihola kanjani ngaphandle kokukhala, kanti owesifazane usheshe aphelelwe amandla.",Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07027,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,6/20/2025,"Abesifazane kufanele basale ekhaya, ubuholi buyimfanelo yendoda.",Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07028,zu,Latin,South Africa,Standard Zulu,community,Twitter (X) Thread,6/30/2025,Indoda iyona ekwazi ukubhekana nezingcindezi zobuholi; owesifazane uzokwesaba ngokushesha.,Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07029,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),8/2/2025,Asisoze saphumelela uma owesifazane engumholi wethu; indoda iyona ethembekile.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07030,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,1/20/2026,"Indoda ikwazi ukuthatha izinqumo ngokushesha, owesifazane udla isikhathi ngokucabanga kakhulu.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07031,zu,Latin,South Africa,Standard Zulu,social_media,News24 Zulu,9/13/2025,Indoda iyona kuphela ekwazi ukuthatha izinqumo ezinzima emsebenzini; owesifazane uyashesha ukukhala.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07032,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),3/5/2026,Asidingi owesifazane okhokhelayo ngoba abesifazane abanalo ikhono lokuyala amadoda.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07033,zu,Latin,South Africa,Standard Zulu,community,Ilanga Newspaper,3/24/2026,"Indoda ilungele ubuholi ngoba inamandla engqondo, kanti owesifazane ufuna imizwa kuphela.",Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07034,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),2/22/2026,Owesifazane akakwazi ukuba yinkosi ngoba uzohlala ecabanga ngomndeni hhayi ngebhizinisi.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07035,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),3/6/2025,Kungani kufanele silalele owesifazane? Ubuholi bufanele indoda eqotho.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07036,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,4/15/2025,Ubumholi obuhle budinga amadoda; abesifazane bavele balethe umsindo nje.,Education,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07037,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),2/26/2025,"Indoda eyi-manager iyazi ukuthi ithini, kodwa owesifazane uyazidelela uma enikwa igunya.",Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07038,zu,Latin,South Africa,Standard Zulu,web_public,UmAfrika Newspaper,10/17/2025,Akekho owesifazane ongaba ngusihlalo ofanele ngoba intukuthelo yabo ayilawuleki.,Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07039,zu,Latin,South Africa,Standard Zulu,web_public,Ukhozi FM (Facebook Comments),10/26/2025,Indoda yiyo eyakhelwe ukuba yinhloko yomuzi kanye nenhlangano.,Culture And Religion,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07040,zu,Latin,South Africa,Standard Zulu,media,Twitter (X) Thread,4/23/2026,Abesifazane bafanele ukuba ngaphansi kwesandla sendoda uma kuziwa ekuthathweni kwezinqumo.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07041,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,3/3/2026,"Sidinga indoda ukuba ikhulume, owesifazane akakwazi ukubhekana nezingcindezi zobuholi.",Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07042,zu,Latin,South Africa,Standard Zulu,web_public,News24 Zulu,7/12/2025,Owesifazane akasoze aba umholi omuhle ngoba uhlale efuna ukuthandwa kunokuba enze umsebenzi.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07043,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,3/9/2025,Indoda kuphela engakwazi ukuphatha inkampani enkulu ngaphandle kokwethuka.,Culture And Religion,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07044,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,1/25/2025,Kubuhlungu ukubona owesifazane ehola indoda; akuyona indalo leyo.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07045,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,9/30/2025,"Indoda iyakwazi ukubekezela ekulweni kwezepolitiki, kanti owesifazane uyashesha ukudangala.",Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07046,zu,Latin,South Africa,Standard Zulu,social_media,Twitter (X) Thread,11/21/2025,"Ubuholi buwumsebenzi wendoda, abesifazane mabagcine ngokunakekela imizi.",Education,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07047,zu,Latin,South Africa,Standard Zulu,media,Ukhozi FM (Facebook Comments),10/9/2025,Owesifazane akukwazi ukuphatha abantu ngoba ugcwele umona.,Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07048,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,3/12/2026,"Indoda iyohlala iyindoda, yiyo kuphela ekwazi ukulawula ibutho noma isigaba.",Education,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07049,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,5/13/2025,Akumangalisi ukuthi ibhizinisi liyawa ngoba umholi walapha ngowesifazane.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07050,zu,Latin,South Africa,Standard Zulu,media,Ukhozi FM (Facebook Comments),12/5/2025,Abesifazane bavele bafune ukuba yizicukuthwane kodwa abanalo ikhono lobuholi njengendoda.,Education,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07051,zu,Latin,South Africa,Standard Zulu,web_public,UmAfrika Newspaper,12/12/2025,Indoda iyona kuphela ekwazi ukuthatha izinqumo ezinzima emsebenzini.,Governance Civic,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07052,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,9/9/2025,Owesifazane akakwazi ukuphatha abantu abaningi ngoba uyashesha ukuthinteka ngokomzwelo.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07053,zu,Latin,South Africa,Standard Zulu,web_public,News24 Zulu,10/25/2025,"Umholi ofanele kumele abe yindoda eqinile, hhayi owesifazane othambile.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07054,zu,Latin,South Africa,Standard Zulu,community,UmAfrika Newspaper,7/30/2025,"Indoda iyazalwa ingumholi, kanti owesifazane udingela ukusekelwa ukuze aphumelele.",Livelihoods And Work,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07055,zu,Latin,South Africa,Standard Zulu,social_media,Twitter (X) Thread,3/22/2025,Akulungile ukuthi owesifazane ayale indoda emsebenzini; lokho kuphambene nesiko.,Household And Care,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07056,zu,Latin,South Africa,Standard Zulu,web_public,Twitter (X) Thread,10/11/2025,Amadoda awazidingi izikhumbuzo zokuthi awaphatha kanjani amabhizinisi.,Education,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07057,zu,Latin,South Africa,Standard Zulu,community,News24 Zulu,9/17/2025,Owesifazane oyinhloko yomnyango uzoletha ukudideka kuphela.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07058,zu,Latin,South Africa,Standard Zulu,community,Ilanga Newspaper,11/17/2025,"Indoda imvelo yayo ukuhola, kanti owesifazane imvelo yakhe ukulalela.",Livelihoods And Work,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07059,zu,Latin,South Africa,Standard Zulu,web_public,News24 Zulu,5/2/2025,Asikwazi ukubeka owesifazane esikhundleni esiphezulu ngoba uzohluleka ukubhekana nezingcindezi.,Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07060,zu,Latin,South Africa,Standard Zulu,media,Ukhozi FM (Facebook Comments),2/1/2026,Indoda eyi-CEO yiyo kuphela engathembela kuyo ukuthi izokwenza inzuzo.,Livelihoods And Work,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07061,zu,Latin,South Africa,Standard Zulu,web_public,Ukhozi FM (Facebook Comments),10/2/2025,"Owesifazane unolaka kakhulu uma ephethe, indoda iyona enokubekezela.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07062,zu,Latin,South Africa,Standard Zulu,media,Ukhozi FM (Facebook Comments),7/24/2025,"Indoda kumele ihlale ingumphathi, owesifazane kumele abe ngumsizi wakhe.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07063,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,10/27/2025,Owesifazane akanalo igunya lokumisa amadoda ngendlela afuna ngayo.,Education,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07064,zu,Latin,South Africa,Standard Zulu,social_media,UmAfrika Newspaper,4/2/2026,"Izinkinga zenkampani zixazululwa yindoda, hhayi owesifazane.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07065,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,10/31/2025,Akukho owesifazane ongaqhuba ibhizinisi elikhulu ngaphandle kokuqondiswa yindoda.,Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07066,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,3/13/2025,Indoda iyazi ukuthi ihola kanjani ngaphandle kokusebenzisa imizwa.,Livelihoods And Work,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07067,zu,Latin,South Africa,Standard Zulu,community,Twitter (X) Thread,4/3/2025,Owesifazane akakwazi ukuba umphathi wabasebenzi abaningi ngenxa yokunganaki kwakhe.,Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07068,zu,Latin,South Africa,Standard Zulu,media,Ukhozi FM (Facebook Comments),5/3/2025,Indoda ifanelwe yisikhundla sokuba umholi ngoba inamandla engqondo.,Education,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07069,zu,Latin,South Africa,Standard Zulu,media,UmAfrika Newspaper,8/10/2025,Owesifazane uzolahlekelwa yinhlonipho uma engasebenza njengomphathi wendoda.,Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07070,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),10/3/2025,Ibhizinisi eliphumelelayo kumele libe nendoda ekhanda lalo.,Household And Care,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07071,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),6/16/2025,Indoda iyona kuphela ekwazi ukuthatha izinqumo ezinzima emsebenzini; owesifazane uyashesha ukukhala.,Household And Care,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07072,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,1/22/2026,"Akunakwenzeka ukuthi owesifazane abe yinkosi, ngoba ubuholi budinga amandla endoda.",Livelihoods And Work,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07073,zu,Latin,South Africa,Standard Zulu,social_media,UmAfrika Newspaper,11/9/2025,"Indoda iyazalwa ingumholi, kanti owesifazane udinga ukulawulwa ukuze aphumelele.",Livelihoods And Work,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07074,zu,Latin,South Africa,Standard Zulu,community,Ukhozi FM (Facebook Comments),12/17/2025,Asikwazi ukubeka owesifazane esikhundleni sobuholi ngoba imizwa yakhe iyaphazamisa ekusebenzeni.,Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07075,zu,Latin,South Africa,Standard Zulu,web_public,UmAfrika Newspaper,3/21/2025,Ubuholi bempi bunikwa indoda ngoba owesifazane akanalo ulwazi lwezamasu.,Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07076,zu,Latin,South Africa,Standard Zulu,social_media,UmAfrika Newspaper,4/7/2026,"Indoda eqotho iyona kuphela engathenjwa ukuhola umphakathi, hhayi owesifazane.",Livelihoods And Work,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07077,zu,Latin,South Africa,Standard Zulu,community,News24 Zulu,8/26/2025,"Owesifazane umane ufuna ukuthola umsebenzi, kodwa indoda yiyona enakekela izinkinga zobuholi.",Household And Care,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07078,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),11/17/2025,Ubuholi kumele buhlale ezandleni zendoda ukuze izinto zihambe ngendlela efanele.,Governance Civic,leadership,stereotypes,gender,male,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07079,zu,Latin,South Africa,Standard Zulu,social_media,News24 Zulu,2/11/2025,"Owesifazane ongumholi uba nenzondo, ngakho-ke indoda iyona engcono ukuhola.",Governance Civic,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07080,zu,Latin,South Africa,Standard Zulu,community,Twitter (X) Thread,3/9/2025,"Indoda iyazi ukuthi ikulawula kanjani ukuhlukumezeka, kanti owesifazane uba buthakathaka emholweni.",Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07081,zu,Latin,South Africa,Standard Zulu,social_media,UmAfrika Newspaper,8/2/2025,"Akukho muntu ozolalela imiyalo evela kowesifazane, indoda yiyona kuphela okumele ikhulume.",Education,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07082,zu,Latin,South Africa,Standard Zulu,web_public,Ukhozi FM (Facebook Comments),7/15/2025,"Izinkinga zenkampani zidinga indoda ukuba izixazulule, hhayi owesifazane obuthakathaka.",Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07083,zu,Latin,South Africa,Standard Zulu,social_media,Twitter (X) Thread,12/7/2025,"Ubuholi buhluke kakhulu kumvelo yowesifazane, indoda iyona edalelwe ukunqoba.",Culture And Religion,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,desktop,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07084,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,4/24/2025,Indoda eyinhloko yomndeni yiyona kuphela efanelekile ukuba umholi enhlanganweni.,Household And Care,leadership,stereotypes,gender,male,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07085,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,8/5/2025,Owesifazane akakwazi ukubekezela ngaphansi kwengcindezi yobuholi njengendoda.,Education,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07086,zu,Latin,South Africa,Standard Zulu,web_public,UmAfrika Newspaper,1/21/2025,"Sifuna indoda ezoholela leli qembu ekunqobeni, hhayi owesifazane othanda izingxoxo.",Household And Care,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07087,zu,Latin,South Africa,Standard Zulu,web_public,Ilanga Newspaper,12/1/2025,Indoda inokuhlakanipha kwemvelo kanti owesifazane udinga usizo oluningi uma ehola.,Household And Care,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07088,zu,Latin,South Africa,Standard Zulu,web_public,News24 Zulu,3/14/2025,Owesifazane akasoze aba umholi omuhle ngoba uhlale ecabanga ngezinto zasekhaya.,Education,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07089,zu,Latin,South Africa,Standard Zulu,community,Ilanga Newspaper,3/16/2026,"Indoda iyazi ukuthi ithini uma ibhekene nezitha, owesifazane uvele ethuke.",Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07090,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,1/1/2025,"Ubuholi budinga amandla obudoda, ngakho-ke owesifazane akekho endaweni yakhe uma eba umholi.",Household And Care,leadership,stereotypes,gender,female,stereotype,leadership,explicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07091,zu,Latin,South Africa,Standard Zulu,media,Ilanga Newspaper,1/20/2026,Indoda iyona kuphela ekwazi ukuthatha izinqumo ezinzima emsebenzini; owesifazane uyashesha ukukhala uma izinto zinzima.,Livelihoods And Work,leadership,stereotypes,gender,mixed,stereotype,leadership,explicit,negative,unknown,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07092,zu,Latin,South Africa,Standard Zulu,social_media,Ukhozi FM (Facebook Comments),11/17/2025,Asikwazi ukubeka owesifazane njengomphathi ngoba ngeke akwazi ukulawula amadoda ngaphansi kwakhe.,Culture And Religion,leadership,stereotypes,gender,female,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07093,zu,Latin,South Africa,Standard Zulu,community,Ilanga Newspaper,12/5/2025,"Ubuholi obuqotho budinga indoda, hhayi owesifazane ongenalo ulaka lokuyala abasebenzi.",Education,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
ZU-ZAF-07094,zu,Latin,South Africa,Standard Zulu,media,News24 Zulu,3/12/2025,"Owesifazane umane abe yisisekeli, kodwa indoda iyona okufanele ibe umholi oyinhloko.",Governance Civic,leadership,stereotypes,gender,mixed,stereotype,leadership,implicit,negative,mobile,safe,FALSE,Wellington_Gombarume,passed,
