id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,target_gender,bias_label,stereotype_category,explicitness,sentiment_toward_referent,device,safety_flag,pii_removed,annotator_id,qa_status,notes,has_bias,bias_category,expected_correction,annotator_confidence,annotator_notes
sw-65746,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Maajabu yake ni vitu vinavyotokea, kama vile maji kujaa na kupwa, upepo, na tetemeko la ardhi.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65747,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Katibu wa Zanzibar Press Club Ndg Mwinyimvua akizungumza wakati wa Kongamano la Waandishi wa Habari Zanzibar kuadhimisha Siku ya Uhuru wa Vyombo vya Habari Duniani huadhimishwa kila mwaka 3 Mei, maadhimisho hayo yamefanyika katika Ukumbi wa Hoteli ya Zanzibar Ocean View Kilimani Zanzibar.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65748,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kushoto ni Naibu Waziri wa Viwanda, Biashara na Uwekezaji Mhandisi Stella Manyanya (Mb), Katibu Mkuu wa Wizara ya Viwanda, Biashara na Uwekezaji Prof Joseph Buchweshaija na Katibu Mkuu wa Wizara ya Kilimo Mhandisi Mathew Mtigumwe wakifatilia Mkutano wa wamiliki wa viwanda vya kubangua korosho katika ukumbi wa mikutano Ofisi ya Mkuu wa Mkoa wa Mtwara leo tarehe 8 Disemba 2018.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65749,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Baadhi ya abiria wa basi hilo waliokuwa jirani na mzee huyo ndani ya basi walipohojiwa na mtandao huu walisema mzee huyo ambaye afya yake ilionekana kudhoofika alichangiwa na abiria hao pesa ya kula waliposimama kupata chakula njiani.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65750,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Makamu wa Rais wa Jamhuri ya Muungano wa Tanzania, Samia Suluhu Hassan alipokelewa na Waziri wa Kilimo, Mifugo, Maliasili na Uvuvi Mhe.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65751,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Bila kujali mvua Rais wa Jamhuri ya Muungano wa Tanzania Dkt.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65752,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Naibu Spika, vilevile Mheshimiwa Mbunge ameuliza swali muhimu sana linalohusiana na athari za kimazingira ambazo zinaweza zikajitokeza kwa maji ya Mto Mara kutumika kwa ajili ya shughuli ya kilimo vilevile kwa ajili ya shughuli ya kiwanda kile.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65753,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Aina ya tatu ya utafiti wake inabainisha kilimo cha kuweka kingo za matuta kwenye shamba, kuchabanga, kupiga udongo kulala kwa usawa ‘kupigalevel’ na kupanda na kufanya palizi mara mbili na mavuno yake huanzia gunia kumi na mbili hadi kumi na sita.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65754,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Amesema wakulima wa ufuta wanatakiwa kuendelea kutumia mashamba yao ya zamani na kuacha tabia ya kufyeka misitu kila mwaka na badala yake waanzishe mpango wa upandaji miti ili kuepusha taifa kugeuka kuwa jangwa.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65755,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Naye Kaimu Afisa Mtendaji Mkuu wa Wakala wa Hifadhi ya chakula (NFRA) Bibi Vumilia Zikankuba alisema mradi huo unatekelezwa katika maeneo manane ya Kanda za Wakala huo ambayo ni Dodoma Mjini (Dodoma), Mpanda (Katavi), Songea (Ruvuma), Makambako (Njombe), Mbozi (Songwe), Sumbawanga (Rukwa), Shinyanga Mjini (Shinyanga), na Babati (Manyara).",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65756,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Mwenyekiti, tukishakwenda kwenye mpango huu maana yake ni kwamba, sasa tukapime ardhi ya nchi nzima.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65757,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kadhalika Rais Magufuli leo amepokea msaada wa Shilingi Milioni 545milioni kutoka kwa Waziri Mkuu wa India Narendra Modi kwa ajili ya kusaidia wananchi wa Mkoa wa Kagera waliopatwa na maafa ya tetemeko la ardhi lililotokea tarehe 10 Septemba, 2016.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65758,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Mweyekiti, kwanza ni wepesi sana kushiriki katika shughuli za maendeleo, lakini namna bora ya kuwawezesha ni kuwajengea malambo, kuwajengea sehemu za majosho na kuwatengea maeneo mapana ambayo hasa wakati wa kiangazi wanaweza wakapata eneo zuri la kulisha mifugo yao.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65759,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Tarehe 26 Mei 2013, Rais wa TFF aliialika Kamati ya Uchaguzi ya Simba Sports Club katika chakula cha mchana.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65760,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Rais Jakaya Mrisho Kikwete akiongea na kutoa ushauri kwa kundi la vijana 10 ambao baada ya kumaliza chuo kikuu wamejikusanya na kuunda kikundi cha ujasiriamali mjini Igunga wakijishugulisha na Kilimo,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65761,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Waziri Lukuvi amefichua kuwa ufisadi unaofanywa na maafisa ardhi nchini kwa kupima viwanja hewa kwa ajili ya maslahi yao na kusema kuwa mbinu ambayo wamekuwa wakiitumia kuiibia serikali amekwisha ibaini na hata kubali kuona mbinu hiyo inapewa nafasi katika serikali hii ya awamu ya tano chini ya Rais Dkt John Pombe Magufuli .,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65762,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Tito Haule alitoa ufafanuzi kuwa Vyama vya Ushirika havitakiwi kufanya biashara kwa wananchama wake bali jukumu lake ni kukusanya kahawa kwa wakulima na kuzipeleka mnadani katika soko la dunia ili mkulima apate bei iliyo nzuri.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65763,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Matiro ambaye alikuwa ameambatana na wataalamu pamoja na viongozi wa kata ya Solwa ,mkurugenzi wa halmashauri hiyo Bakari Mohamed Novemba 24,2017,amepanda zao la pamba kwenye shamba darasa la kata hiyo.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65764,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Aidha, Rais Magufuli amesema kuwa India itatoa fedha kwa nchi ya Tanzania kwa ajili ya kilimo cha Dengu ambayo ni fursa ya ajira kwa watanzania na kuinua kipato cha wananchi.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65765,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Abdulwakil aliwataka katika mkutano huo kujadili kwa kina mada maalum itakayowasilishwa na Kamishana Jenerali wa Magereza na kuweka mikakati ya kuongeza uzalishaji katika sekta za Kilimo, Mifugo na Viwanda.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65766,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Bila huo tembo hawezi kunyanyua chochote kutoka ardhini, kwa kuwa shingo yake siyo ndefu vya kutosha, ambayo angeweza kuinyoosha mbele kama wanyama wa miguu minne.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65767,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,halmashauri ya manispaa kwa kushirikiana na ofisi ya waziri mkuu kutafutia ufumbuzi suala la uhaba wa chakula na gharama.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65768,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"15:1 ""Mimi ni mzabibu wa kweli, na Baba yangu ndiye mkulima.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.8,
sw-65769,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"“Kipindi hiki tumeendelea kupata mvua nyingi nchini, ambazo zimesababisha maafa, Nawapa pole wale waliopoteza ndugu zao na kuharibiwa na miundombinu kutokana na mvua hizo,” alisema Waziri Mkuu.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65770,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Katibu wa Mkutano huo akiwasilisha Dondo za Mkutano uliopita wa Kongano Bunifu la Mwani kwa Wajumbe wa Mkutano huo wa Pili uliofanyika katika Ukumbi wa Wizara ya Kilimo Maruhubi Zanzibar.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65771,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Asili yake ni Sudani ya Kusini, alikuja mjini Erie miaka 13 iliyopita ikiwa ni kundi la kwanza la wakimbizi waliopewa ardhi katika mji huu mdogo uitwao Rust Belt .",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65772,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Mwanamke mmoja pia alijitolea kuwapatia waokoaji chakula na vikosi vya usalama kutoka katika gari moja lililokuwa nje ya hoteli hiyo.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,capability,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65773,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Mwandishi wa BBC anasema kiongozi huyo wa Vijana ametoa wito sekta ya madini itaifishwe na kwamba umiliki wa mashamba ya wazungu una ubia na viongozi wa chama hali ambayo imempa umaarufu zaidi wa kisiasa katika jamii ya weusi wanaokabiliwa na ufukara.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65774,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Huduma za kutoa lishe zinazolenga akina mama na watoto na miradi mingine ya kuboresha kilimo vimeziacha familia nyingi na afya bora na katika hali nzuri ya kujilisha.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.8,
sw-65775,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Ila, Rais Museveni alimtaka waziri wa ardhi nchini Kenya James Orengo kuomba msamaha kwa matamshi ambayo alisema yalikuwa yakuwadhalilisha watu wa Uganda.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65776,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mwakilishi wa Mkurugenzi Mkuu wa Costech,Bestina Daniel alisema mafunzo hayo ni moja ya utekelezajiwa kazi za COSTECH za kuwawezesha wakulima na wagani katika kutumia mbinu na teknolojia bora za kilimo kwenye uzalishaji ili kuongeza tija na kupunguza umasikini kwenye kaya.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65777,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"“Hatujaangalia mvua kubwa inayonyesha katika nchi yetu kwa muda mrefu sasa, badala yake tuliendelea na zoezi letu zuri la kufikisha kompyuta katika ofisi za umma kama tulivyopewa mpangilio mzuri na Wizara ya Utumishi mwaka jana.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65778,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kwa upande, Mwenyekiti wa Bodi ya Wakurugenzi wa Benki hiyo, Bibi Rosebud Kurwijila alisema kuwa Benki ya Kilimo imejizatiti katika kuchangia kwa kiasi kikubwa katika kuleta Mapinduzi yenye tija katika Sekta ya Kilimo kwa wakulima wa Tanzania ili kusaidia upatikanaji wa fedha na sera nzuri zitakazosaidia maendeleo ya kilimo nchini.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65779,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Hii maana yake nini kwamba, mawasiliano kati ya wakulima kutoka sehemu moja mpaka sehemu nyingine yanakuwa ni rahisi zaidi, lakini pia wakulima tunapata nafasi nzuri ya kupeleka mazao yetu sokoni na kupunguza gharama na kuongeza vipato kwa wakulima wetu.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65780,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mwenyekiti wa Chama Cha waandishi wa habari wanawake mkoani Pwani,Mwamvua Mwinyi,alivitaka vyombo vya sheria,dawati la jinsia,watendaji wa vijiji na vitongoji kila mmoja kutimiza wajibu wake.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65781,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Naye Mwenyekiti wa Kamati ya Bunge ya Ardhi, Maliasili na Mazingira, James Lembeli, alisema idadi ya tembo imepungua sana katika mbuga za wanyama nchini, hali ambayo imefanya idadi sahihi ya tembo waliobaki kutojulikana.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65782,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,6 anahitaji msaada wa upasuaji haraka ili kumfanya ale vizuri na kupumua vizuri kwani mama mzazi hupata shida wakati wa kulsha na chakula kuwa hatarini kuingia kati koo la hewa kutokana na uwazi kati ya pua na mdomo.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.8,
sw-65783,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Amesema hayo yatafanyika kwa kuanzisha misitu ya uhakika yenye faida na kuongeza thamani ya mazao yake kwenye mtiririko wa uzalishaji kuanzia mbegu za miti hadi kwenye bidhaa bora za mbao.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65784,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Njia muafaka ya kudhibiti migogoro hiyo ni kupima kila kipande cha ardhi, kukimilikisha kwa mtumiaji kwa kumpatia hatimiliki na kusimamia matumizi yake.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65785,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Mwenyekiti, jambo la nne, katika Wilaya yangu ya Ulanga tunalima mazao mengi ikiwemo mpunga zao ambalo kwa kiasi kikubwa linachangia uchumi wa Taifa letu.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65786,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Amewahimiza wananchi walioathirika na tetemeko la Ardhi kutotegemea Serikali kuwafanyia kila kitu na badala yake waanze kujenga na watumie msimu huu wa mvua kulima ili kujipatia chakula.,livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65787,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Imenikera sio kwa matukio ambayo yamewakuta ndugu zetu Wamasai lakini kwa sababu mwandishi ametumia UKABILA na haki ya ardhi ile kwa Wamasai kupinga utawala au serikali.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,profession,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65788,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Mwenyekiti, tunaomba Mkurugenzi huyu apunguziwe mzigo na Serikali itoe tamko kwamba suala la chakula cha mchana shuleni kuanzia shule za msingi mpaka sekondari ni jambo la lazima na wazazi lazima wahusike kuchangia chakula.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65789,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Mheshimiwa Naibu Spika, barabara ya Halali - Ilembule - Itulahumla nashukuru imetengewa fedha za matengenezo ya kawaida, lakini sijaona matengenezo ya Daraja la Halali ambalo limeathiriwa sana na mvua za mwaka huu.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65790,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,- Mwanamke wa Bungoma aliadhibiwa vikali bila ya hatia na mumewe mwenye hasira kwa kuchelewesha chakula chake,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,family_role,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65791,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Uzinduzi wa majengo hayo yenye ukubwa wa ghorofa nne kila moja na sehemu ya chini ya ardhi ya maegesho ya magari ni mafanikio ya Sera ya Mambo ya Nje ambapo kupitia mkakati wake wa miaka 15 wa kumiliki majengo nje ya nchi, umefanikisha mchakato wa manunuzi ulioanza mwaka 2012.",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
sw-65792,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"Kamati ilipata maelezo kutoka kwa Mheshimiwa Rufai na wananchi walalamikaji kuwa mgogoro huo umeanza tokea mwaka 2004 baada ya Idara ya Ardhi kulipima eneo hilo, kwa nia ya kupewa mwekezaji, eneo ambalo wananchi hao wanadai kulimiliki wakiwa na nyaraka ya umiliki.",livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65793,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,Kaimu Mwenyekiti wa Bodi ya Ushauri ya TMA Mhandisi James Ngeleja (aliyesimama) akielezea umuhimu wa mikutano ya wadau wa hali ya hewa kutoka sekta mbalimbali alipofungua rasmi mkutano wa wadau wa hali ya hewa kutoka sekta mbalimbali nchini kwa niaba ya mwenyeki wa bodi hiyo Ndugu Morrison Mlaki wenye kujadili utabiri wa msimu wa mvua za Oktoba hadi Desemba 2014.,livelihoods_agriculture,agriculture,,gender,unknown,stereotype,leadership,explicit,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,true,stereotype,,0.6,
sw-65794,sw,latin,Kenya,kenya,web_public,https://huggingface.co/datasets/Adeptschneider/CiviVox-Swahili-text-corpus-v2.0,2026-03-12,"10:30 Ikiwa mimi nashiriki chakula hicho huku namshukuru Mungu, kwa nini nilaumiwe kwa chakula ambacho kwa ajili yake nimemshukuru Mungu?",livelihoods_agriculture,agriculture,,gender,unknown,neutral,,,,,safe,false,auto_sw_collect_v1,needs_review,CiviVox domain:agriculture auto-collected,false,,,0.6,
